Alpha,T1-38.9 m/s-LLT, , 
         1.96,     0.4233924, , 
         1.98,     0.4250174, , 
            2,     0.4267091, , 
         2.02,     0.4283347, , 
         2.04,     0.4300263, , 
         2.06,     0.4317036, , 
         2.08,     0.4333201, , 
          2.1,     0.4350074, , 
         2.12,     0.4366302, , 
         2.14,     0.4383206, , 
         2.16,     0.4399444, , 
         2.18,     0.4416348, , 
          2.2,     0.4433112, , 
         2.22,     0.4449269, , 
         2.24,     0.4466134, , 
         2.26,     0.4482354, , 
         2.28,     0.4499245, , 
          2.3,        0.4516, , 
         2.32,     0.4532151, , 
         2.34,     0.4549011, , 
         2.36,     0.4565224, , 
         2.38,     0.4582113, , 
          2.4,     0.4598864, , 
         2.42,     0.4615005, , 
         2.44,     0.4631854, , 
         2.46,      0.464806, , 
         2.48,      0.466494, , 
          2.5,     0.4681679, , 
         2.52,     0.4697816, , 
         2.54,     0.4714661, , 
         2.56,     0.4730862, , 
         2.58,     0.4747729, , 
          2.6,      0.476446, , 
         2.62,     0.4780589, , 
         2.64,     0.4797425, , 
         2.66,     0.4813619, , 
         2.68,     0.4830487, , 
          2.7,     0.4847218, , 
         2.72,     0.4863344, , 
         2.74,     0.4880174, , 
         2.76,     0.4896363, , 
         2.78,     0.4913226, , 
          2.8,     0.4929952, , 
         2.82,     0.4946076, , 
         2.84,     0.4962898, , 
         2.86,     0.4979079, , 
         2.88,     0.4995932, , 
          2.9,     0.5012649, , 
         2.92,     0.5028765, , 
         2.94,     0.5045587, , 
         2.96,     0.5061763, , 
         2.98,     0.5078613, , 
            3,     0.5095326, , 
         3.02,     0.5111439, , 
         3.04,     0.5128253, , 
         3.06,     0.5144427, , 
         3.08,     0.5161272, , 
          3.1,     0.5177975, , 
         3.12,     0.5194076, , 
         3.14,     0.5210881, , 
         3.16,     0.5227562, , 
         3.18,     0.5243647, , 
          3.2,     0.5260442, , 
         3.22,       0.52766, , 
         3.24,      0.529343, , 
         3.26,     0.5310114, , 
         3.28,       0.53262, , 
          3.3,      0.534299, , 
         3.32,     0.5359142, , 
         3.34,     0.5375964, , 
         3.36,      0.539265, , 
         3.38,     0.5408738, , 
          3.4,     0.5425525, , 
         3.42,     0.5442187, , 
         3.44,     0.5458257, , 
         3.46,     0.5475035, , 
         3.48,     0.5491693, , 
          3.5,     0.5507762, , 
         3.52,     0.5524531, , 
         3.54,     0.5541179, , 
         3.56,     0.5557237, , 
         3.58,     0.5574005, , 
          3.6,     0.5590653, , 
         3.62,     0.5606711, , 
         3.64,     0.5623473, , 
         3.66,     0.5640117, , 
         3.68,     0.5656172, , 
          3.7,     0.5672931, , 
         3.72,     0.5689571, , 
         3.74,     0.5705621, , 
         3.76,     0.5722377, , 
         3.78,      0.573901, , 
          3.8,     0.5755051, , 
         3.82,     0.5771799, , 
         3.84,     0.5788426, , 
         3.86,     0.5804462, , 
         3.88,     0.5821204, , 
          3.9,     0.5837827, , 
         3.92,     0.5853864, , 
         3.94,     0.5870593, , 
         3.96,     0.5887205, , 
         3.98,     0.5903231, , 
            4,     0.5919961, , 
         4.02,     0.5936574, , 
         4.04,       0.59526, , 
         4.06,     0.5969331, , 
         4.08,     0.5985939, , 
          4.1,     0.6001957, , 
         4.12,     0.6018679, , 
         4.14,     0.6035284, , 
         4.16,     0.6051302, , 
         4.18,     0.6068025, , 
          4.2,     0.6084622, , 
         4.22,      0.610063, , 
         4.24,     0.6117342, , 
         4.26,     0.6133936, , 
         4.28,     0.6149945, , 
          4.3,     0.6166654, , 
         4.32,     0.6183242, , 
         4.34,     0.6199246, , 
         4.36,     0.6215952, , 
         4.38,     0.6232536, , 
          4.4,     0.6248535, , 
         4.42,     0.6265234, , 
         4.44,     0.6281817, , 
         4.46,     0.6297811, , 
         4.48,     0.6314501, , 
          4.5,     0.6331073, , 
         4.52,      0.634706, , 
         4.54,     0.6363743, , 
         4.56,      0.638031, , 
         4.58,     0.6396294, , 
          4.6,     0.6412977, , 
         4.62,      0.642953, , 
         4.64,     0.6445501, , 
         4.66,     0.6462172, , 
         4.68,     0.6478726, , 
          4.7,     0.6494697, , 
         4.72,     0.6511367, , 
         4.74,      0.652792, , 
         4.76,     0.6543888, , 
         4.78,     0.6560548, , 
          4.8,     0.6577093, , 
         4.82,     0.6593057, , 
         4.84,     0.6609718, , 
         4.86,     0.6626263, , 
         4.88,     0.6642219, , 
          4.9,     0.6658866, , 
         4.92,     0.6675398, , 
         4.94,      0.669135, , 
         4.96,        0.6708, , 
         4.98,     0.6724529, , 
            5,     0.6740475, , 
         5.02,     0.6757118, , 
         5.04,     0.6773642, , 
         5.06,     0.6789584, , 
         5.08,     0.6806219, , 
          5.1,     0.6822739, , 
         5.12,     0.6838679, , 
         5.14,     0.6855311, , 
         5.16,     0.6871819, , 
         5.18,     0.6887748, , 
          5.2,     0.6904369, , 
         5.22,     0.6920869, , 
         5.24,     0.6936792, , 
         5.26,      0.695341, , 
         5.28,      0.696991, , 
          5.3,     0.6985818, , 
         5.32,     0.7002419, , 
         5.34,     0.7018904, , 
         5.36,     0.7034812, , 
         5.38,     0.7051413, , 
          5.4,     0.7067899, , 
         5.42,     0.7083808, , 
         5.44,     0.7100405, , 
         5.46,     0.7116881, , 
         5.48,      0.713278, , 
          5.5,     0.7149372, , 
         5.52,     0.7165848, , 
         5.54,     0.7181749, , 
         5.56,     0.7198332, , 
         5.58,     0.7214793, , 
          5.6,     0.7230681, , 
         5.62,     0.7247259, , 
         5.64,     0.7263722, , 
         5.66,     0.7279606, , 
         5.68,     0.7296177, , 
          5.7,     0.7312633, , 
         5.72,     0.7328509, , 
         5.74,     0.7345072, , 
         5.76,      0.736152, , 
         5.78,     0.7377394, , 
          5.8,     0.7393958, , 
         5.82,     0.7410402, , 
         5.84,     0.7426264, , 
         5.86,     0.7442815, , 
         5.88,     0.7459245, , 
          5.9,     0.7475607, , 
         5.92,     0.7491422, , 
         5.94,     0.7507945, , 
         5.96,     0.7524358, , 
         5.98,     0.7540188, , 
            6,     0.7556708, , 
         6.02,     0.7573116, , 
         6.04,     0.7588954, , 
         6.06,     0.7605478, , 
         6.08,     0.7621887, , 
          6.1,     0.7637727, , 
         6.12,     0.7654247, , 
         6.14,     0.7670645, , 
         6.16,      0.768698, , 
         6.18,     0.7702769, , 
          6.2,     0.7719264, , 
         6.22,     0.7735652, , 
         6.24,     0.7751969, , 
         6.26,     0.7767739, , 
         6.28,     0.7784216, , 
          6.3,     0.7800588, , 
         6.32,     0.7816901, , 
         6.34,     0.7832666, , 
         6.36,     0.7849135, , 
         6.38,     0.7865496, , 
          6.4,     0.7881793, , 
         6.42,     0.7897548, , 
         6.44,     0.7914008, , 
         6.46,     0.7930364, , 
         6.48,      0.794666, , 
          6.5,     0.7962412, , 
         6.52,     0.7978857, , 
         6.54,     0.7995199, , 
         6.56,     0.8011472, , 
         6.58,     0.8027205, , 
          6.6,     0.8043638, , 
         6.62,     0.8059967, , 
         6.64,     0.8076229, , 
         6.66,     0.8091942, , 
         6.68,     0.8108356, , 
          6.7,     0.8124667, , 
         6.72,     0.8140919, , 
         6.74,     0.8156635, , 
         6.76,      0.817305, , 
         6.78,     0.8189362, , 
          6.8,     0.8205608, , 
         6.82,     0.8221313, , 
         6.84,     0.8237716, , 
         6.86,     0.8254017, , 
         6.88,     0.8270259, , 
          6.9,     0.8285965, , 
         6.92,     0.8302354, , 
         6.94,     0.8318636, , 
         6.96,     0.8334861, , 
         6.98,     0.8351053, , 
            7,     0.8366722, , 
         7.02,     0.8383089, , 
         7.04,     0.8399357, , 
         7.06,     0.8415562, , 
         7.08,     0.8431231, , 
          7.1,     0.8447598, , 
         7.12,     0.8463863, , 
         7.14,     0.8480069, , 
         7.16,     0.8496242, , 
         7.18,     0.8511888, , 
          7.2,     0.8528228, , 
         7.22,     0.8544468, , 
         7.24,     0.8560643, , 
         7.26,     0.8576788, , 
         7.28,     0.8592414, , 
          7.3,     0.8608744, , 
         7.32,     0.8624962, , 
         7.34,     0.8641117, , 
         7.36,     0.8657242, , 
         7.38,     0.8672849, , 
          7.4,     0.8689159, , 
         7.42,     0.8705372, , 
         7.44,      0.872153, , 
         7.46,     0.8737655, , 
         7.48,     0.8753255, , 
          7.5,     0.8769551, , 
         7.52,     0.8785751, , 
         7.54,     0.8801896, , 
         7.56,     0.8818009, , 
         7.58,     0.8833606, , 
          7.6,     0.8849882, , 
         7.62,     0.8866063, , 
         7.64,     0.8882188, , 
         7.66,     0.8898282, , 
         7.68,     0.8914355, , 
          7.7,     0.8930411, , 
         7.72,     0.8945956, , 
         7.74,     0.8962203, , 
         7.76,     0.8978357, , 
         7.78,     0.8994459, , 
          7.8,      0.901053, , 
         7.82,     0.9026584, , 
         7.84,     0.9042129, , 
         7.86,     0.9058365, , 
         7.88,       0.90745, , 
          7.9,     0.9090574, , 
         7.92,     0.9106613, , 
         7.94,     0.9122636, , 
         7.96,     0.9138649, , 
         7.98,     0.9154657, , 
            8,     0.9170143, , 
         8.02,     0.9186332, , 
         8.04,     0.9202432, , 
         8.06,      0.921848, , 
         8.08,     0.9234498, , 
          8.1,       0.92505, , 
         8.12,     0.9266491, , 
         8.14,     0.9281984, , 
         8.16,     0.9298165, , 
         8.18,     0.9314252, , 
          8.2,     0.9330287, , 
         8.22,     0.9346292, , 
         8.24,      0.936228, , 
         8.26,     0.9378253, , 
         8.28,     0.9394202, , 
          8.3,     0.9410149, , 
         8.32,     0.9426096, , 
         8.34,      0.944204, , 
         8.36,     0.9457975, , 
         8.38,     0.9473901, , 
          8.4,     0.9489819, , 
         8.42,     0.9505738, , 
         8.44,     0.9521657, , 
         8.46,     0.9537574, , 
         8.48,     0.9553491, , 
          8.5,     0.9569408, , 
         8.52,     0.9585325, , 
         8.54,     0.9601226, , 
         8.56,     0.9617122, , 
         8.58,     0.9633004, , 
          8.6,     0.9648888, , 
         8.62,     0.9664773, , 
         8.64,     0.9680659, , 
         8.66,     0.9696533, , 
         8.68,     0.9712391, , 
          8.7,      0.972825, , 
         8.72,     0.9744109, , 
         8.74,      0.975997, , 
         8.76,     0.9775831, , 
         8.78,     0.9791692, , 
          8.8,     0.9807553, , 
         8.82,     0.9823413, , 
         8.84,     0.9839256, , 
         8.86,     0.9855101, , 
         8.88,     0.9870946, , 
          8.9,      0.988679, , 
         8.92,     0.9902634, , 
         8.94,     0.9918463, , 
         8.96,     0.9934281, , 
         8.98,     0.9950101, , 
            9,     0.9965922, , 
         9.02,     0.9981742, , 
         9.04,     0.9997545, , 
         9.06,      1.001334, , 
         9.08,      1.002913, , 
          9.1,      1.004492, , 
         9.12,      1.006071, , 
         9.14,       1.00765, , 
         9.16,      1.009229, , 
         9.18,      1.010808, , 
          9.2,      1.012387, , 
         9.22,      1.013964, , 
         9.24,       1.01554, , 
         9.26,      1.017116, , 
         9.28,      1.018691, , 
          9.3,      1.020267, , 
         9.32,      1.021843, , 
         9.34,      1.023416, , 
         9.36,      1.024988, , 
         9.38,      1.026561, , 
          9.4,      1.028134, , 
         9.42,      1.029707, , 
         9.44,       1.03128, , 
         9.46,      1.032853, , 
         9.48,      1.034426, , 
          9.5,      1.035998, , 
         9.52,      1.037569, , 
         9.54,       1.03914, , 
         9.56,      1.040711, , 
         9.58,      1.042282, , 
          9.6,      1.043853, , 
         9.62,      1.045421, , 
         9.64,       1.04699, , 
         9.66,      1.048558, , 
         9.68,      1.050126, , 
          9.7,      1.051693, , 
         9.72,      1.053258, , 
         9.74,      1.054823, , 
         9.76,      1.056388, , 
         9.78,      1.057953, , 
          9.8,      1.059519, , 
         9.82,      1.061084, , 
         9.84,      1.062649, , 
         9.86,      1.064214, , 
         9.88,      1.065778, , 
          9.9,       1.06734, , 
         9.92,      1.068901, , 
         9.94,      1.070463, , 
         9.96,      1.072024, , 
         9.98,      1.073585, , 
           10,      1.075145, , 
        10.02,      1.076702, , 
        10.04,       1.07826, , 
        10.06,      1.079818, , 
        10.08,      1.081376, , 
         10.1,      1.082934, , 
        10.12,      1.084492, , 
        10.14,       1.08605, , 
        10.16,      1.087608, , 
        10.18,      1.089165, , 
         10.2,      1.090721, , 
        10.22,      1.092277, , 
        10.24,      1.093833, , 
        10.26,      1.095389, , 
        10.28,      1.096943, , 
         10.3,      1.098496, , 
        10.32,      1.100049, , 
        10.34,      1.101601, , 
        10.36,      1.103153, , 
        10.38,      1.104702, , 
         10.4,      1.106251, , 
        10.42,      1.107801, , 
        10.44,       1.10935, , 
        10.46,        1.1109, , 
        10.48,      1.112449, , 
         10.5,      1.113999, , 
        10.52,      1.115548, , 
        10.54,      1.117098, , 
        10.56,      1.118644, , 
        10.58,      1.120188, , 
         10.6,      1.121733, , 
        10.62,      1.123277, , 
        10.64,      1.124822, , 
        10.66,      1.126366, , 
        10.68,      1.127906, , 
         10.7,      1.129447, , 
        10.72,      1.130988, , 
        10.74,      1.132529, , 
        10.76,      1.134071, , 
        10.78,      1.135612, , 
         10.8,      1.137153, , 
        10.82,      1.138694, , 
        10.84,      1.140235, , 
        10.86,      1.141773, , 
        10.88,      1.143312, , 
         10.9,      1.144851, , 
        10.92,       1.14639, , 
        10.94,      1.147927, , 
        10.96,      1.149462, , 
        10.98,      1.150997, , 
           11,      1.152532, , 
        11.02,      1.154066, , 
        11.04,      1.155597, , 
        11.06,      1.157128, , 
        11.08,      1.158659, , 
         11.1,       1.16019, , 
        11.12,      1.161721, , 
        11.14,      1.163252, , 
        11.16,      1.164784, , 
        11.18,      1.166315, , 
         11.2,      1.167846, , 
        11.22,      1.169375, , 
        11.24,      1.170901, , 
        11.26,      1.172427, , 
        11.28,      1.173953, , 
         11.3,      1.175479, , 
        11.32,      1.177004, , 
        11.34,      1.178526, , 
        11.36,      1.180048, , 
        11.38,       1.18157, , 
         11.4,      1.183092, , 
        11.42,      1.184614, , 
        11.44,      1.186136, , 
        11.46,      1.187658, , 
        11.48,      1.189181, , 
         11.5,      1.190703, , 
        11.52,      1.192222, , 
        11.54,       1.19374, , 
        11.56,      1.195259, , 
        11.58,      1.196778, , 
         11.6,      1.198297, , 
        11.62,      1.199812, , 
        11.64,      1.201326, , 
        11.66,       1.20284, , 
        11.68,      1.204353, , 
         11.7,      1.205864, , 
        11.72,      1.207374, , 
        11.74,      1.208884, , 
        11.76,      1.210395, , 
        11.78,      1.211905, , 
         11.8,      1.213416, , 
        11.82,      1.214926, , 
        11.84,      1.216437, , 
        11.86,      1.217947, , 
        11.88,      1.219457, , 
         11.9,      1.220961, , 
        11.92,      1.222465, , 
        11.94,      1.223969, , 
        11.96,      1.225474, , 
        11.98,      1.226978, , 
           12,      1.228478, , 
        12.02,      1.229977, , 
        12.04,      1.231477, , 
        12.06,      1.232977, , 
        12.08,      1.234478, , 
         12.1,      1.235976, , 
        12.12,      1.237474, , 
        12.14,      1.238972, , 
        12.16,       1.24047, , 
        12.18,      1.241966, , 
         12.2,      1.243461, , 
        12.22,      1.244957, , 
        12.24,      1.246452, , 
        12.26,      1.247947, , 
        12.28,      1.249438, , 
         12.3,      1.250929, , 
        12.32,      1.252419, , 
        12.34,      1.253907, , 
        12.36,      1.255394, , 
        12.38,      1.256879, , 
         12.4,      1.258365, , 
        12.42,      1.259851, , 
        12.44,      1.261337, , 
        12.46,      1.262823, , 
        12.48,      1.264309, , 
         12.5,      1.265795, , 
        12.52,      1.267281, , 
        12.54,      1.268766, , 
        12.56,      1.270244, , 
        12.58,      1.271723, , 
         12.6,      1.273202, , 
        12.62,      1.274682, , 
        12.64,      1.276159, , 
        12.66,      1.277632, , 
        12.68,      1.279106, , 
         12.7,      1.280579, , 
        12.72,      1.282052, , 
        12.74,      1.283525, , 
        12.76,      1.284998, , 
        12.78,      1.286471, , 
         12.8,      1.287944, , 
        12.82,      1.289417, , 
        12.84,      1.290888, , 
        12.86,      1.292357, , 
        12.88,      1.293827, , 
         12.9,      1.295297, , 
        12.92,      1.296766, , 
        12.94,      1.298231, , 
        12.96,      1.299695, , 
        12.98,      1.301157, , 
           13,      1.302617, , 
        13.02,      1.304077, , 
        13.04,      1.305535, , 
        13.06,      1.306993, , 
        13.08,      1.308451, , 
         13.1,      1.309909, , 
        13.12,      1.311368, , 
        13.14,      1.312826, , 
        13.16,      1.314284, , 
        13.18,      1.315743, , 
         13.2,      1.317198, , 
        13.22,      1.318648, , 
        13.24,      1.320098, , 
        13.26,      1.321591, , 
        13.28,      1.323024, , 
         13.3,      1.324458, , 
        13.32,      1.325894, , 
        13.34,      1.327333, , 
        13.36,      1.328774, , 
        13.38,      1.330216, , 
         13.4,      1.331658, , 
        13.42,      1.333101, , 
        13.44,      1.334543, , 
        13.46,      1.335985, , 
        13.48,      1.337428, , 
         13.5,      1.338868, , 
        13.52,      1.340349, , 
        13.54,      1.341769, , 
        13.56,      1.343198, , 
        13.58,      1.344629, , 
         13.6,        1.3461, , 
        13.62,       1.34751, , 
        13.64,      1.348928, , 
        13.66,       1.35035, , 
        13.68,      1.351772, , 
         13.7,      1.353237, , 
        13.72,      1.354644, , 
        13.74,      1.356059, , 
        13.76,      1.357478, , 
        13.78,      1.358942, , 
         13.8,      1.360349, , 
        13.82,      1.361763, , 
        13.84,      1.363179, , 
        13.86,      1.364595, , 
        13.88,      1.366046, , 
         13.9,       1.36744, , 
        13.92,      1.368842, , 
        13.94,      1.370247, , 
        13.96,      1.371688, , 
        13.98,      1.373074, , 
           14,      1.374469, , 
        14.02,      1.375868, , 
        14.04,      1.377311, , 
        14.06,      1.378697, , 
        14.08,      1.380092, , 
         14.1,      1.381492, , 
        14.12,      1.382934, , 
        14.14,      1.384321, , 
        14.16,      1.385713, , 
        14.18,      1.387148, , 
         14.2,      1.388529, , 
        14.22,      1.389917, , 
        14.24,      1.391306, , 
        14.26,      1.392692, , 
        14.28,      1.394079, , 
         14.3,      1.395429, , 
        14.32,      1.396832, , 
        14.34,      1.398189, , 
        14.36,      1.399594, , 
        14.38,      1.400955, , 
         14.4,      1.402361, , 
        14.42,      1.403755, , 
        14.44,      1.405143, , 
        14.46,      1.406528, , 
        14.48,      1.407908, , 
         14.5,      1.409285, , 
        14.52,      1.410658, , 
        14.54,      1.412027, , 
        14.56,      1.413396, , 
        14.58,      1.414763, , 
         14.6,      1.416086, , 
        14.62,      1.417425, , 
        14.64,      1.418774, , 
        14.66,      1.420096, , 
        14.68,      1.421466, , 
         14.7,      1.422801, , 
        14.72,      1.424177, , 
        14.74,      1.425516, , 
        14.76,      1.426894, , 
        14.78,      1.428234, , 
         14.8,      1.429612, , 
        14.82,      1.430948, , 
        14.84,       1.43232, , 
        14.86,      1.433654, , 
        14.88,      1.435025, , 
         14.9,      1.436349, , 
        14.92,      1.437709, , 
        14.94,       1.43903, , 
        14.96,      1.440332, , 
        14.98,       1.44163, , 
           15,      1.442946, , 
        15.02,      1.444271, , 
        15.04,      1.445601, , 
        15.06,      1.446934, , 
        15.08,      1.448267, , 
         15.1,        1.4496, , 
        15.12,      1.450929, , 
        15.14,      1.452256, , 
        15.16,      1.453583, , 
        15.18,      1.454904, , 
         15.2,      1.456223, , 
        15.22,       1.45754, , 
        15.24,      1.458846, , 
        15.26,      1.460153, , 
        15.28,      1.461423, , 
         15.3,      1.462699, , 
        15.32,      1.463994, , 
        15.34,      1.465295, , 
        15.36,        1.4666, , 
        15.38,      1.467905, , 
         15.4,      1.469211, , 
        15.42,      1.470517, , 
        15.44,      1.471821, , 
        15.46,      1.473125, , 
        15.48,      1.474421, , 
         15.5,      1.475718, , 
        15.52,      1.477015, , 
        15.54,      1.478297, , 
        15.56,      1.479564, , 
        15.58,      1.480801, , 
         15.6,      1.482065, , 
        15.62,      1.483337, , 
        15.64,      1.484609, , 
        15.66,      1.485878, , 
        15.68,      1.487147, , 
         15.7,      1.488416, , 
        15.72,      1.489686, , 
        15.74,      1.490948, , 
        15.76,      1.492203, , 
        15.78,      1.493458, , 
         15.8,      1.494713, , 

